,pH,B_pH,P,Ca,K,B,S,Zn,Fe,Mn,Mg,CEC,H_sat,K_sat,Ca_sat,Mg_sat,OM,Clay,Silt,Sand,EC,Location,Range,Row
10,6.3813230168398745,6.702558267020005,-1502.5755235526685,5279573.448926517,16765.014613658168,0.3320057950017902,70.88208501774587,3.58544339481283,-11145.366887004071,3260.762338164309,-54603.11521185876,217.97292318991143,22.77917447510713,3.5909430971983562,-335.5066697752694,12.469695219628692,8.869009308522775,-108.74620742666714,-345.5101338197837,-568.5505592439905,0.3890287299285325,Location 1,1,2
11,7.227189938606422,6.602126848355764,-803.1008641860334,2324072.5062745386,-9610.084597512943,0.4280054031350636,-27.941871288770404,-1.1713711853663549,-6455.1224489329015,1192.7969435431114,-14303.954225487205,246.39823659165603,212.96523966250396,1.4541842466018158,-362.7137044084399,102.40395559295992,-1.8548324796168107,33.138848951029615,1058.03133659785,99.41467129710016,0.26231265046115976,Location 1,2,2
12,7.230429423714358,6.58990566545002,1912.6176114235961,-19014293.57221298,-14094.56316423478,0.36600107317471253,91.80668746829508,0.2643747731529089,18631.350831593918,972.0386835003644,-72632.53318147764,-216.45380281735217,-537.46583570248,7.579010036470368,393.9186002843942,13.172973052209429,4.906371554670327,-0.581646196450258,2.1421673682705062,730.2311151707785,0.3373561260152699,Location 1,3,2
13,6.507942617717672,6.8308152056313,-1020.4163697991155,2692921.6063106395,11805.084343447856,0.46529094696077544,-53.05241921900688,8.078425440890472,8626.61875733626,-7014.294581076612,-49757.714735432004,-103.88594347824731,356.8257411732672,4.538909655643764,533.3525092887206,-11.686315289213667,4.05980606910375,-47.279095353060775,41.14188606288369,1143.5004695398052,0.5371951038478376,Location 1,4,2
14,6.833293354360501,6.515144176550369,1215.2458515789772,5289630.509714871,4230.482092018154,0.3348411721243394,-15.680162308268557,2.241669246465959,49146.42157052929,4853.846526826118,78434.39691473213,248.74898576164253,102.82792111560642,4.7624123884973955,292.07438635306653,121.23088461554632,2.611393889966708,99.55360998977116,-235.20829607850428,1704.3789700802708,0.5342247927484789,Location 1,5,2
15,6.014757117436853,6.7097120426321135,575.4490620040236,8981725.80096816,5609.329866820966,0.4975293117187549,21.861081633409356,-2.8180651259862515,13490.639310071072,-8667.668304988909,-72005.3524690908,-22.03821215115691,441.9055179164607,0.24169359175217808,-244.9591164995185,101.16484247723041,-0.08061620519252788,39.12343012803074,307.5786635736181,214.12172243295151,0.22811401366823428,Location 1,6,2
16,7.062852383732431,6.639722018936425,-360.04863250566467,-5769347.214688327,3703.236326692155,0.48241717346002816,-28.01905017241548,-1.8197585488806034,-13086.358137732475,-2401.450156141546,7492.93968441135,337.2657882954937,1375.2052483209384,5.150231986953125,-380.5363720996979,69.47931382703231,1.9492614060289974,12.709431817486475,292.93761539301755,-1195.6263048071562,0.3388155554600269,Location 1,7,2
17,6.553108274424304,6.836468751676105,1253.4089355584872,-7367707.849918827,13466.62546721484,0.3729625448689772,41.54497935280166,10.803485765263654,-944.4896469270725,-9211.232198264102,-49614.04333658237,113.13505374342172,298.3650499486072,5.091843588784278,-256.7250527095047,111.21098822807973,4.732289223736698,45.818323230751325,13.589352885181306,1278.3851182100261,0.35804789788118213,Location 1,8,2
18,7.052045200389871,6.70733979812259,607.51916564388,-821771.2281850096,15838.81265333845,0.5803911537297752,-31.77181836565639,2.0894226226229415,5359.643969650211,-6246.39665490741,-140898.40322572918,43.203379682477845,-429.21619327474247,2.067148236718398,121.69172695288495,-26.61662594194908,4.471845891156823,13.040089778624203,944.4889764042089,-437.4857153828817,0.43578001616280215,Location 1,9,2
19,7.070961531562583,6.6898511088496795,-1805.5683049877962,-5231698.47720339,710.4527866162879,0.3083202889089459,71.6513048775578,6.394944046744113,1298.9015686655364,-2113.66589017952,8341.498405710918,211.98812048362203,439.00637723678284,3.4315099596075846,90.55764236711298,36.32953975011206,1.8999383247394208,-12.133840206821493,1158.6067463652425,-863.129376103893,0.24496252498205656,Location 1,10,2
20,6.535371041777032,6.690775988945403,1925.1500538623677,11590538.697528763,-1981.6484715924362,0.4016377188048569,-67.59203059373706,8.568211003913593,24210.73126701958,-183.63347143032837,-11395.608782845089,209.39277102982527,377.18904217584543,2.502350741630101,-200.04788362780772,45.997084931068095,7.208604448428474,39.28102773647173,-613.9936390309147,1835.2642560355487,0.25755608616601233,Location 1,1,3
21,6.121716583805729,6.697971152589646,894.0193978660105,-3293525.006054312,43003.9201487727,0.32138993651541414,0.5118027897865138,5.062115999954772,-27319.448784223856,-4989.875545370355,95608.01545540828,23.82070496119636,395.2520602176875,4.759014194365306,14.341161017693956,28.832007879775066,5.83606764062817,19.358109278399432,-413.48127414519564,-1295.3581050925536,0.4243034779180039,Location 1,2,3
22,6.53114083249784,6.721421640037334,-175.1638652522861,-7095820.275060128,35543.9447396634,0.3428903711510902,-37.50392364558773,5.795901076905185,1872.3135758019673,6495.350027917256,46150.71019610003,164.09676934239113,-567.3673589572164,4.448445769326965,153.96096516325258,56.99225649061202,6.7320666137858485,11.831051927847517,774.6902723072304,1442.985298624695,0.3891440814107138,Location 1,3,3
23,7.0149141261708845,6.822501490554994,-462.7004035440861,-4127758.827974746,10735.476418996916,0.38904729593686843,37.62571887157014,-3.874497931969283,-17633.730079448735,-3569.647137428709,-11893.890861502035,195.09911226599382,127.27264136799604,4.1405771363515065,-501.47728985872016,85.05055328367396,4.185716937430992,-34.455002782617925,-1035.2115591708534,-961.8531262186867,0.48054143390915505,Location 1,4,3
24,6.679874597812717,6.874450449170714,563.3623508355589,-6061912.766923432,2243.6035956136207,0.4122398766219488,23.450371180645508,3.4530138318567207,52140.40298362399,2854.5188060953383,6681.614528607784,280.8898331262981,475.7845987077878,2.463098219461097,355.93767902467505,-78.74410718964884,0.6481196222294461,-14.727182187669754,1088.4490619597273,-630.2390609559563,0.46043905276067015,Location 1,5,3
25,7.3294953508666145,6.6526534955303065,-636.554054730094,3279624.201483663,-7111.980737768704,0.36184660903624044,30.39622178792277,3.3647819405673474,-24098.12854386427,-7846.622965530616,-80272.39727889991,134.9062820830554,-141.09001792021812,4.101692575169766,355.7270925062773,109.18216981127223,0.0257987009693581,-25.084782496429206,-41.63115296589141,708.5504572882096,0.33343274132407935,Location 1,6,3
26,6.675278326282829,6.659990857329507,-349.7712181300581,-1953497.9168376091,-6628.247163814701,0.3254478745218463,-20.784864918864585,-1.7036508649627802,-10895.119886945766,-10872.406392061761,68184.2526181304,135.21936736068992,-420.8862409106301,4.45242775808404,-178.35322672546476,71.60709957022866,1.5889168352155716,57.46573098219827,-2.377014226606846,114.4251770646288,0.5186111506568367,Location 1,7,3
27,6.956224614411829,6.816802952903182,-523.8529121004598,2152540.8250265564,10291.514002050191,0.40751782175331447,-0.5456334500737707,5.228883188230955,-3958.380011198409,-2117.7395859656845,59297.20033070714,108.81518626367144,-35.283816189201644,4.06347181822837,-488.37254307817284,65.55827895471792,-1.263636736823996,-84.82260964020504,685.2948958404488,936.1630295673223,0.363753742306265,Location 1,8,3
28,6.854438881529745,6.620108793516062,-158.36021528268105,-5171472.651461615,-14940.142759972592,0.37853921759477926,43.48750204767438,3.1150141945831495,-20079.695884638084,-4379.242358862611,-57979.95380121421,-70.82466558261042,306.7341200669476,1.9704986295704956,337.15829406669155,-0.050649196130049035,-0.5886329519931341,50.39355248335093,132.99090951801452,607.6882709915636,0.4395955364051537,Location 1,9,3
29,6.4562739117929775,6.755040673510161,-2790.588094272745,3200094.419786292,16704.42986601945,0.4008395111475208,-16.780078588098444,-2.728838586496374,4328.991987375903,-4749.407874242348,3029.971738865167,-280.3674961219923,492.30016315466503,5.310116139957525,400.3730800146401,-53.200935886500915,5.16198020917586,-10.795870373191754,488.0677049731583,258.7364442912514,0.37661038780087025,Location 1,10,3
30,6.790418174700165,6.637888044988369,3935.5608530431064,-4588039.199543607,20420.576914519836,0.30174780049713773,39.78410016456449,1.5777280511112046,9392.025619012702,-6265.030905368153,-135153.07257604055,167.4160788951892,78.92549694552213,3.3535283148439494,391.3641253165875,-45.72384937704898,6.6231358923661965,-54.95413539200159,431.45762201789364,61.483215471333885,0.4338085899999522,Location 1,1,4
31,6.771636810392013,6.650517025077982,202.7908546963825,-1126709.562749954,-35322.1456790749,0.3363898623159004,19.1510444595499,4.9521920881804995,-40552.37473049876,2642.677137932702,-47446.466833301296,-89.93716226768073,82.76585081420586,3.679222788711069,423.49554933854273,116.13650463928849,-1.086666490589017,-24.84043656899749,101.99484754781102,-216.02544994946473,0.28585839873204444,Location 1,2,4
32,6.430271146221035,6.606598927474101,-6.888527133806832,1673527.6581114605,-5730.118390315276,0.4533198823025391,-25.430374900185132,3.5735471922605027,-25787.180798782738,-439.609237456629,-18348.477487238037,205.04342855301613,340.5532079111836,5.730753812950638,326.04079347480155,60.49015392025288,-2.573021947158048,28.520356820019636,-594.8607283676569,1114.6056059198315,0.4800882930497828,Location 1,3,4
33,6.341444008318394,6.76747805507729,-849.134800024828,2746478.4621916697,-19698.289728246767,0.30639285063715377,75.34851946937667,2.8708536564405143,37977.70980952222,-4971.335279683171,-19655.410852043315,147.45590046253682,428.3178927086159,2.3035374465985496,675.0589132385621,-24.72915302036793,1.0074317662207277,18.810742929420538,-606.8187152130404,-952.8720185477156,0.45847436500691896,Location 1,4,4
34,6.786378666265836,6.702483198741821,-510.06561071443474,-151167.05165621426,10845.542053438343,0.4550674252670005,42.36587568787179,8.176608843450927,-8104.211202387345,77.71489269266058,86543.27411437382,13.083996470805847,1060.8970687723254,0.8653983794014413,-296.27139648153855,63.92569415113515,3.261743001577999,-19.765908349685915,575.7481905371449,-749.4514250695439,0.3450084810409327,Location 1,5,4
35,6.561919613987916,6.55932782007848,880.9781745159564,11884428.733695004,-22707.285814226627,0.5326914600248274,-35.39914561906825,2.1291762948217174,-34897.739823535405,-2237.280924195115,59020.36234129613,-93.33989474951366,-578.9464648019936,3.4589595103035307,-243.18630115596554,-10.258512626726926,3.0831231734836235,-31.065955602193547,-618.2369281638129,460.3436732966612,0.4302991840712305,Location 1,6,4
36,6.761648248545106,6.749519569925341,904.8169418266089,7576828.799128133,-11970.38052107252,0.3871005532942414,15.687950712432547,1.56352521991405,30720.36975154234,2471.5192387357565,-26113.64043557812,2.1359625531272783,2.792223991067143,4.173732298311474,-322.29574914417435,-49.36314870839409,-0.3824559288070013,19.44683299287148,-143.42475971181204,1275.351703107813,0.39098018807861884,Location 1,7,4
37,6.301383190420296,6.9828681039018585,1021.924787419386,-2615194.62666717,-26149.66293021678,0.41665128665367396,-46.23978687531381,2.5163199368382987,9904.506867017324,-2209.48245118022,42525.207614361265,-163.47186281055903,356.94565298180936,2.520688504694324,-560.0713991583149,53.227037954394504,11.692016914228462,16.830546746806192,-1482.020123429023,-410.69255631324336,0.43485212869963363,Location 1,8,4
38,6.344608850413025,6.640803472399501,813.0759713946267,-7951615.879095838,15811.914721846517,0.42462148223592755,4.997358115342244,-0.01763785809203844,-53776.122074865074,994.7281575612443,93596.37428568029,-86.19171704312502,147.05824900884915,3.6795082387383684,525.5375936369611,12.519459033444434,1.019188004887476,11.756519970703119,410.1619029096613,423.5542705969377,0.46347230639034687,Location 1,9,4
39,6.054295177550251,6.626399151038684,-3662.807333310693,-6812232.356859075,3460.935838478447,0.3168520725545852,48.251503191982536,2.065360712799657,-97.95474965297836,-4027.488259851298,-8134.071489874527,370.46977571110307,539.2179318688186,0.2037654480811466,-378.51479766016143,104.89174378766742,0.6975077488278889,60.2479252872958,977.2959780680873,-1043.6261341285049,0.37254418966466796,Location 1,10,4
40,6.735680079309841,6.823217451123473,3375.494452648636,-7591150.772895514,-10797.638010534172,0.43095089773998396,63.182676713270865,4.9524910935384865,-6527.788285263819,3388.0601569920036,5997.904269110615,-201.00227707216123,-226.75535658943983,5.6423031467706934,-261.52173806123767,8.64508428107612,-3.463321323848217,47.61866284321168,-430.9433074580642,1197.3652848356587,0.33862420602561716,Location 1,1,5
41,6.734139227787533,6.571250634847105,-221.8321269790698,-7660863.384451494,2417.881767403926,0.3601806083489637,-16.18261764809202,2.3311735956603212,43560.02002335116,871.18776974476,-136339.33283510775,-2.7699557363379768,384.66112937096165,4.911229891505672,243.82170377030167,45.833731388026436,5.102958710300137,46.616678730514145,-90.18771057318466,-15.469423155633933,0.3333658549376766,Location 1,2,5
42,7.023641127858325,6.793835908965827,527.1479534473592,-1492347.0417887403,30913.03500941973,0.28427448626945984,47.41122416935583,-1.0666281408921714,-5513.259209688224,1563.1349900670764,-73819.82348778965,-126.09105312734246,369.6644689544534,5.759338601569544,198.0447335835765,77.72973860866996,0.681060484594199,-5.553638746683035,-1453.8514872031944,-612.8050718533287,0.4099791384397657,Location 1,3,5
43,7.087291750444076,6.745893828025812,232.40415131448736,8265669.277668058,-7092.334634416446,0.526593644433406,16.171548720454524,2.748820260939602,-24714.20718620183,12642.556330514928,-50654.980466627996,-8.399507403024131,48.41927496242461,0.1633656465731499,-134.20404196107685,4.028874587379335,-1.7631699090525736,4.483210661667481,1313.6131723198735,497.0205312895547,0.38132754534449653,Location 1,4,5
44,7.05223330808774,6.8132503196531315,2566.908924479187,4078091.4069047575,17191.143261105302,0.4510970483624127,-62.20859173477204,6.088120924843963,-112.40579740548782,11111.043143394487,102395.3051628477,-198.3723860172437,487.534179304791,3.0145458711322326,247.30887359384963,-47.34790042519711,2.790010784129571,17.883522233946007,469.46119737645887,-1130.0836905649066,0.49306948017188185,Location 1,5,5
45,6.39465514503365,6.693158755773599,520.9121406416473,2907684.5613341425,-3858.7417544207333,0.36850099661810454,19.17616828107259,8.520648348086363,37270.23458703751,-10194.372031467077,75596.55173475837,-74.57645532131636,333.0056978148871,4.897541614134788,-462.6882773055711,-63.44380129592729,0.4416050332125696,38.82199674637559,-449.8901468344754,-243.8083394271175,0.4367537540897633,Location 1,6,5
46,6.544364552034077,6.627396790708492,412.7029675767112,628485.9181593233,7642.847731606701,0.5851240498765482,-21.957796354336086,2.738362856046499,-5174.11404918572,3444.3950203752556,-76145.35974338149,71.52334405473576,829.4487460706019,1.9456889446709777,59.23597887839283,6.684472017250457,5.581572394096838,-32.13269378404079,28.107980265437224,171.2184274164702,0.3073524911167044,Location 1,7,5
47,6.757378694653503,6.704772117664739,64.78936762712488,7348990.135254225,-12494.03457940773,0.4464367802037313,31.79648541936659,2.5957855894573263,4471.697827268495,3154.3097463201298,-33304.36927260556,57.30627164890876,621.6932868213604,0.6742650138925734,-435.11831900178953,-14.744796613249541,0.3054414427079992,81.4886668585394,1188.8120017735146,604.5188025691883,0.3775441012729982,Location 1,8,5
48,6.86173178929525,6.734220360825557,455.96694602521444,3425575.2176418053,-13484.977248023883,0.4970855351557378,-12.749649014444646,6.141212201317743,4860.315293125049,595.0530300010192,94547.60260449533,383.6657020507582,-513.4164720482532,4.364094601651934,39.49021725930072,-53.762993755064315,3.0603897591055276,108.88113794041796,685.0591256784217,-657.3636139982573,0.31498475868151243,Location 1,9,5
49,6.9956877357007095,6.766955161954471,90.89528634715876,-2168452.7919371333,-42735.56038282705,0.43044669844612454,-45.19937796758087,3.649600057040218,-24962.489166160172,-4156.107469944814,60905.87101158946,75.18530119853494,-57.76008005965753,1.7423838022829012,176.22075645775791,0.8904913187216899,6.082522623685809,17.568965829911296,727.9681002949228,-312.6403873040339,0.3196996731412516,Location 1,10,5
50,6.993692436561423,6.774038327931799,-2509.3819439937783,-5266447.046730136,-13612.705361844439,0.41921119170871013,6.114395781568861,4.079255375119549,9929.75880531163,-4218.596116182931,-9588.9250802528,-7.173806907135752,-214.19946869902,3.5821071609528414,268.3765087707816,15.976278158091578,-3.4126584034315885,-33.45343820156498,-437.115467270053,538.3153074067051,0.49135097236865766,Location 2,1,1
51,6.586852490223105,6.699754527321657,-144.87993697359394,-3527709.546857749,6870.736160814439,0.4524671015679383,-43.18304260165455,0.061553748228156735,-854.8979756703029,-1888.052720013725,49503.60165289239,-4.3614281602092895,-39.059389310390024,3.1472280368956684,-206.4667319910324,8.338447151700592,6.538061720120739,174.4130738283174,-824.4542147746228,672.4235431095742,0.4388375128345823,Location 2,2,1
52,7.443569927134308,6.785273905227957,-808.6280416534727,-4161501.4674657737,4073.0350788068868,0.4537531674781922,-3.096053159198185,4.423521267142155,-27115.407607563047,8759.663755497466,95750.67246591543,200.06091175120437,488.7100281944152,2.9953509620361327,91.52939138301447,13.915792644965606,-2.6093591210069644,48.93095697171544,188.44069626235287,-401.64649474605164,0.44138739813392935,Location 2,3,1
53,6.694956612600557,6.721315392263009,-362.46048761168277,-1376285.0342826964,-1084.3070452262036,0.3937185655005553,20.553184955117068,0.9978354659870399,37319.36799396415,-853.1999839360413,-46932.583427005164,254.34216037704783,170.81019268023857,3.9258490915143476,-125.07260679277707,-22.713609541281052,3.630825001531814,42.641835502956674,1218.503607200869,775.5945021066549,0.3099017980661725,Location 2,4,1
54,6.608993391250691,6.818400047850315,-211.78270635337822,-2411847.0733129145,29462.503680217902,0.4404179223788925,24.90616312541378,3.6667976445056105,3187.0748295161948,4454.077084584361,-8001.529838170346,-268.090242068864,460.5988893280081,2.9875225104112646,-256.6747059602546,65.04803401475465,1.8430448853091383,33.49680153798197,70.46693222621232,1403.1051197702648,0.3554369684107655,Location 2,5,1
55,7.261177522721717,6.603053051256774,593.5480915540038,13636174.482806327,-17887.621331327886,0.42104855578370953,-15.756006651991957,0.9942848262018993,-33272.49536870667,-1546.002685472098,84255.55310974362,158.39296179097656,-448.1085053935107,2.4534793267359407,276.8201664489439,23.74947281076624,0.02519674369720315,-26.95883012095981,-217.52495201951828,-1684.6567013910835,0.30706532379193585,Location 2,6,1
56,6.771669469710962,6.83065611188556,-2319.9634506566726,-2468021.060768613,35848.00145202516,0.38333501769922773,-50.39373844518791,4.602741364377098,43092.471992782346,-9762.309563445335,-38203.9976373558,-113.03155401985356,732.0825088475582,2.9063935804638517,-410.0726548739222,75.79572460207974,4.870475537389569,-91.45761154022118,-514.6464053621219,321.17391687379586,0.4192388027342307,Location 2,7,1
57,6.877959101099812,6.698472430282625,-1825.411777183915,-1835507.4296030898,21874.148219092192,0.4966224281670364,-24.013299088705583,-0.9484380345574914,4257.625997778916,13050.991595024348,-34403.16750820908,-344.65473542258235,-239.31293400197114,2.095788793462914,114.13249158494153,-57.872679300199835,7.897278552053244,79.26972614927283,274.60452257497224,1092.3053258869836,0.44888088023598627,Location 2,8,1
58,6.6230210338382305,6.72704664149007,921.1065795187258,2303460.66695727,-130.23276966161453,0.3164595294640945,75.77064256172508,3.7025734646983626,-15759.842435513116,-4907.674504291952,33128.934491413034,132.732919678451,-294.99376873508663,2.777680896628044,424.8660832427928,-24.97319880815791,1.0302760205994388,-88.74915728985435,-702.7234865277662,1622.6903556681498,0.3009479983207416,Location 2,9,1
59,6.719224855721012,6.770349524328552,-923.7161222009825,2412425.2278291737,-11509.926794069279,0.3110883821819266,34.081877281682935,1.8493862252338111,-18307.96209325377,-5188.993081951509,-19723.33567759501,-26.60796707114162,130.96676699505775,3.78205814502911,-183.3814568861295,61.73966253619546,3.7211320555685647,-96.17617075901472,1268.6607906786205,584.0334369717739,0.37560629931285383,Location 2,10,1
60,7.036365737078797,6.767676951166312,501.8570407676854,-13157305.391571226,11431.672043622506,0.4895851253549958,56.15694706873536,6.421346339939072,11371.372963518454,-10613.697173827464,27504.81037353282,-31.46171167935147,98.46949272783252,4.807795328806922,-350.7184435046261,90.63335817845979,5.087595742768481,30.828245008589633,1547.5403712072352,-1483.0241674548777,0.3642330796930558,Location 2,1,2
61,6.798453513945681,6.808085245373485,788.5653299435802,461883.425169857,-14469.482706985878,0.495350497424094,-12.225443662548578,2.230738152192842,28203.149644057416,-7741.479646905753,-68468.26571177083,36.99862725973874,-196.67661302651254,1.094966721663085,80.22268295586089,-9.26438551308738,5.774349166492254,70.0510437586782,-428.3136735615291,-1485.2834159432857,0.2631064279427169,Location 2,2,2
62,6.9621791317358745,6.754785920452337,-1358.380423825618,384152.19732085825,-22125.92545901638,0.5564389485449527,-35.88470707010613,2.427908293474114,-18950.49756729503,-15280.854885915309,87276.88860963979,88.98873059063101,182.77286735591608,1.8093774105098486,698.8348865578594,91.34364891123083,-0.18438706931048632,46.67324010757672,2109.4486542661916,-1669.7283278990826,0.4991056947809649,Location 2,3,2
63,6.990353387606439,6.864112361716561,-840.2484213958041,68267.31295175519,-31077.34812381413,0.5030047852656633,-4.743239647735576,3.506999335598702,-11771.734604277075,4290.798775072413,-17334.51821112588,84.96958005573937,-871.6742942396121,4.060036664527841,375.0227880749353,54.63739512757064,2.9719995514164816,-9.014241947208149,1252.7607848638095,-903.9837289325443,0.5354256792258885,Location 2,4,2
64,6.984260951824017,6.72910896949299,1480.0604770181437,3708750.1115768044,-27451.007838256835,0.35474701265512,-21.751419229524473,3.813414039140979,31507.148127858753,1207.0669968012992,93134.62961027113,430.2717471190192,281.9261750245038,2.6167567867693413,39.32279114530971,-7.671069525194177,5.220701655076952,12.8027695926779,779.5448886765614,1176.1014962786833,0.27995693897188595,Location 2,5,2
65,6.004997389568375,6.5514710286592726,-644.1285100673476,2422916.10614993,14562.327265594995,0.34990139079183913,8.366965161532788,2.1898557196683193,2293.3541072300377,12273.561498170457,13163.50282680516,414.3236794295232,-179.5360567550135,2.343036577631553,-218.39357857880108,99.21237110268552,10.680514562742125,17.734808081067378,678.8609570001956,581.9676722146951,0.35843095292866595,Location 2,6,2
66,6.83248470009855,6.577155735175066,-1363.8670306279837,14828840.951245183,-18941.80659221943,0.4280266213324646,33.379519112231385,4.686559216736127,5552.692839959931,4618.640613335186,-148897.45224121056,-31.132756453101695,630.9588058800185,3.669977789974749,-831.7467000584828,53.00739409137287,2.4199899779282528,33.23416693574157,327.98092006039406,554.4362581778689,0.27873307879429454,Location 2,7,2
67,6.711422207393316,6.912141122315276,-435.5470684020966,3274144.070985099,-323.9313111075751,0.48074698047973174,-13.9504994706945,3.7411147555864193,-11719.10272881956,-2076.111948571525,15793.992606127302,-374.488713034754,0.3280507332518354,3.671984251606509,180.20297922838026,-87.95293150560408,8.871646493861542,52.651042994722765,-215.57608885838047,141.61312375433022,0.3168166159725624,Location 2,8,2
68,6.819867245886755,6.819870379331784,2031.5467277851874,1978907.2523745403,25731.72295160059,0.4378639476392503,53.92761677398366,4.915685020489365,15855.465212132724,4837.459148955591,-70518.83427051335,-369.2782956371748,-47.614204470430444,5.484962369315381,-14.069083309951488,32.45408241392997,12.088354155183646,80.33803306447226,-1807.2230948946133,-413.9811273347941,0.4961410094407803,Location 2,9,2
69,6.754929744363141,6.724863094400028,127.31004966553846,1670297.9520017507,2297.436837617052,0.39775003196532027,54.18718049237867,3.9333822728518175,-14118.491325660621,-423.26158300347674,23806.590639837363,102.52982476530926,-24.31010041699927,6.31155087226581,226.69374177876665,90.40681020014785,0.4160871442677392,1.7929646826330945,692.4729549780889,-1821.2174833137626,0.489974930072123,Location 2,10,2
70,6.770607566805125,6.864788684917119,1205.6371522421525,-3187969.9901821255,13182.186876117978,0.35317024845251377,65.86462083133014,-1.5682673751490022,-4823.193129625929,7319.819951233616,76873.3185923977,120.17894633914061,-13.13881028169218,4.483212435859853,38.15746318268914,-24.479613119392447,10.09900515932233,87.53730011253487,-870.8099595338667,-1129.2092074823265,0.3231944988777535,Location 2,1,3
71,7.1273571319218885,6.7606635874442516,-790.5007521980884,6075285.734743959,-21939.008925616425,0.5108101652785639,77.34014070558877,7.737102004866526,-15283.410449299046,2786.7721045982203,-20754.397241494124,-290.5184681028395,290.1435989510086,2.505880583743912,215.32503571342735,-10.227424771378484,4.245002990037564,-67.04533943278743,-163.26889048169792,1032.4428586810675,0.42854442866955267,Location 2,2,3
